2605 24944
1582 18 -0.693147180559945
1582 940 -0.693147180559945
1583 10 -0.693147180559945
1583 22 -0.693147180559945
1584 1006 0.000000000000000
1585 456 0.000000000000000
1586 23 0.000000000000000
1587 61 0.000000000000000
1588 51 0.000000000000000
1589 581 -0.693147180559945
1589 68 -0.693147180559945
1590 76 0.000000000000000
1591 34 0.000000000000000
1592 12 0.000000000000000
1593 29 -1.098612288668110
1593 10 -0.405465108108164
1594 26 0.000000000000000
1595 10 -0.693147180559945
1595 68 -0.693147180559945
1596 1597 0.000000000000000
1597 12 0.000000000000000
1598 76 0.000000000000000
1599 1600 0.000000000000000
1600 374 0.000000000000000
1601 252 0.000000000000000
1602 76 0.000000000000000
1603 528 -1.098612288668110
1603 22 -0.405465108108164
1604 1251 0.000000000000000
1605 409 -0.693147180559945
1605 72 -0.693147180559945
1606 10 -0.693147180559945
1606 54 -0.693147180559945
1607 29 0.000000000000000
1608 528 0.000000000000000
1609 10 0.000000000000000
1610 286 0.000000000000000
1611 56 -1.386294361119891
1611 23 -1.386294361119891
1611 336 -1.386294361119891
1611 49 -1.386294361119891
1612 10 0.000000000000000
1613 10 0.000000000000000
1614 286 0.000000000000000
1615 54 0.000000000000000
1616 34 0.000000000000000
1617 366 -0.693147180559945
1617 34 -0.693147180559945
1618 243 0.000000000000000
1619 15 0.000000000000000
1620 1621 -0.693147180559945
1620 113 -0.693147180559945
1621 18 0.000000000000000
1622 15 0.000000000000000
1623 345 -0.693147180559945
1623 718 -0.693147180559945
1624 1062 0.000000000000000
1625 49 -2.708050201102210
1625 251 -2.708050201102210
1625 31 -2.708050201102210
1625 104 -2.708050201102210
1625 499 -2.708050201102210
1625 60 -2.708050201102210
1625 26 -2.014903020542265
1625 138 -2.014903020542265
1625 1666 -2.708050201102210
1625 23 -2.708050201102210
1625 1039 -2.708050201102210
1625 1078 -2.708050201102210
1625 68 -2.708050201102210
1626 18 0.000000000000000
1627 22 0.000000000000000
1628 114 -0.405465108108164
1628 1649 -1.098612288668110
1629 49 -0.693147180559945
1629 54 -0.693147180559945
1630 10 -0.405465108108164
1630 879 -1.098612288668110
1631 683 0.000000000000000
1632 1633 0.000000000000000
1633 113 0.000000000000000
1634 108 0.000000000000000
1635 613 0.000000000000000
1636 10 0.000000000000000
1637 29 0.000000000000000
1638 23 0.000000000000000
1639 147 -1.098612288668110
1639 106 -1.098612288668110
1639 68 -1.098612288668110
1640 70 0.000000000000000
1641 503 0.000000000000000
1642 10 0.000000000000000
1643 195 -1.098612288668110
1643 29 -1.098612288668110
1643 26 -1.098612288668110
1644 70 0.000000000000000
1645 34 -0.693147180559945
1645 8 -0.693147180559945
1646 1647 -1.098612288668110
1646 88 -1.098612288668110
1646 2585 -1.098612288668110
1647 316 0.000000000000000
1648 29 0.000000000000000
1649 72 -0.693147180559945
1649 521 -0.693147180559945
1650 70 0.000000000000000
1651 34 -1.252762968495368
1651 1541 -1.252762968495368
1651 68 -1.945910149055313
1651 39 -1.945910149055313
1651 76 -1.945910149055313
1652 34 0.000000000000000
1653 1654 0.000000000000000
1654 10 0.000000000000000
1655 54 -0.693147180559945
1655 10 -0.693147180559945
1656 391 -1.098612288668110
1656 169 -1.098612288668110
1656 10 -1.098612288668110
1657 113 0.000000000000000
1658 22 0.000000000000000
1659 76 0.000000000000000
1660 87 0.000000000000000
1661 18 -1.386294361119891
1661 54 -0.693147180559945
1661 49 -1.386294361119891
1662 68 0.000000000000000
1663 1664 0.000000000000000
1664 70 0.000000000000000
1665 214 -1.098612288668110
1665 106 -1.098612288668110
1665 729 -1.098612288668110
1666 1667 -1.945910149055313
1666 136 -1.945910149055313
1666 106 -1.945910149055313
1666 2180 -1.945910149055313
1666 4 -1.945910149055313
1666 2321 -1.945910149055313
1666 2438 -1.945910149055313
1667 313 0.000000000000000
1668 54 -0.847297860387203
1668 407 -1.945910149055313
1668 34 -1.252762968495368
1668 2093 -1.945910149055313
1669 1053 -1.098612288668110
1669 54 -1.098612288668110
1669 406 -1.098612288668110
1670 505 0.000000000000000
1671 56 -0.405465108108164
1671 20 -1.098612288668110
1672 29 -0.916290731874155
1672 10 -1.609437912434100
1672 34 -1.609437912434100
1672 572 -1.609437912434100
1673 501 -0.693147180559945
1673 29 -0.693147180559945
1674 20 -1.098612288668110
1674 1676 -1.098612288668110
1674 12 -1.098612288668110
1675 20 0.000000000000000
1676 12 -0.693147180559945
1676 10 -0.693147180559945
1677 110 0.000000000000000
1678 15 0.000000000000000
1679 10 -1.098612288668110
1679 70 -0.405465108108164
1680 34 0.000000000000000
1681 114 -1.098612288668110
1681 252 -1.098612288668110
1681 22 -1.098612288668110
1682 29 0.000000000000000
1683 198 -0.693147180559945
1683 23 -0.693147180559945
1684 29 0.000000000000000
1685 68 -1.098612288668110
1685 54 -1.098612288668110
1685 547 -1.098612288668110
1686 22 0.000000000000000
1687 1688 -0.693147180559945
1687 674 -0.693147180559945
1688 34 0.000000000000000
1689 29 0.000000000000000
1690 339 0.000000000000000
1691 23 0.000000000000000
1692 20 0.000000000000000
1693 10 -0.405465108108164
1693 2589 -1.098612288668110
1694 49 0.000000000000000
1695 246 0.000000000000000
1696 252 0.000000000000000
1697 169 0.000000000000000
1698 22 0.000000000000000
1699 22 -0.693147180559945
1699 1968 -0.693147180559945
1700 34 -1.098612288668110
1700 286 -1.098612288668110
1700 1255 -1.098612288668110
1701 34 -0.916290731874155
1701 286 -1.609437912434100
1701 10 -1.609437912434100
1701 169 -1.609437912434100
1702 29 0.000000000000000
1703 460 -0.693147180559945
1703 2212 -0.693147180559945
1704 15 -0.693147180559945
1704 56 -0.693147180559945
1705 34 0.000000000000000
1706 286 0.000000000000000
1707 4 -1.098612288668110
1707 391 -1.098612288668110
1707 10 -1.098612288668110
1708 70 -1.098612288668110
1708 446 -1.098612288668110
1708 84 -1.098612288668110
1709 10 0.000000000000000
1710 143 0.000000000000000
1711 10 0.000000000000000
1712 70 0.000000000000000
1713 121 -0.693147180559945
1713 246 -0.693147180559945
1714 10 -1.098612288668110
1714 446 -1.098612288668110
1714 286 -1.098612288668110
1715 104 -0.693147180559945
1715 72 -0.693147180559945
1716 22 0.000000000000000
1717 1718 0.000000000000000
1718 34 0.000000000000000
1719 49 -1.871802176901591
1719 581 -2.564949357461537
1719 559 -2.564949357461537
1719 252 -1.871802176901591
1719 10 -1.871802176901591
1719 169 -2.564949357461537
1719 195 -2.564949357461537
1719 812 -2.564949357461537
1719 114 -2.564949357461537
1719 51 -2.564949357461537
1720 29 -1.791759469228055
1720 406 -2.484906649788000
1720 200 -2.484906649788000
1720 2304 -2.484906649788000
1720 1719 -1.386294361119891
1720 10 -2.484906649788000
1720 392 -2.484906649788000
1720 34 -2.484906649788000
1720 31 -2.484906649788000
1721 10 0.000000000000000
1722 1707 -0.693147180559945
1722 286 -0.693147180559945
1723 68 -0.693147180559945
1723 42 -0.693147180559945
1724 110 -0.693147180559945
1724 367 -0.693147180559945
1725 169 0.000000000000000
1726 147 0.000000000000000
1727 251 0.000000000000000
1728 34 0.000000000000000
1729 251 0.000000000000000
1730 31 0.000000000000000
1731 104 0.000000000000000
1732 70 0.000000000000000
1733 15 0.000000000000000
1734 10 -1.098612288668110
1734 4 -1.098612288668110
1734 868 -1.098612288668110
1735 771 0.000000000000000
1736 673 0.000000000000000
1737 113 -0.693147180559945
1737 56 -0.693147180559945
1738 22 -0.693147180559945
1738 10 -0.693147180559945
1739 10 0.000000000000000
1740 70 -0.606135803570316
1740 10 -2.397895272798371
1740 114 -2.397895272798371
1740 2275 -1.299282984130261
1741 10 0.000000000000000
1742 942 0.000000000000000
1743 1744 -0.693147180559945
1743 1745 -0.693147180559945
1744 34 0.000000000000000
1745 1746 0.000000000000000
1746 1747 0.000000000000000
1747 29 0.000000000000000
1748 518 0.000000000000000
1749 205 -0.693147180559945
1749 26 -0.693147180559945
1750 180 0.000000000000000
1751 251 0.000000000000000
1752 155 0.000000000000000
1753 138 0.000000000000000
1754 286 -0.405465108108164
1754 84 -1.098612288668110
1755 10 0.000000000000000
1756 110 0.000000000000000
1757 74 -0.693147180559945
1757 884 -0.693147180559945
1758 286 0.000000000000000
1759 49 0.000000000000000
1760 114 0.000000000000000
1761 195 0.000000000000000
1762 49 0.000000000000000
1763 10 0.000000000000000
1764 11 -0.693147180559945
1764 29 -0.693147180559945
1765 10 -1.386294361119891
1765 1336 -1.386294361119891
1765 188 -1.386294361119891
1765 379 -1.386294361119891
1766 104 -0.693147180559945
1766 2160 -0.693147180559945
1767 10 0.000000000000000
1768 25 -1.609437912434100
1768 10 -1.609437912434100
1768 61 -1.609437912434100
1768 29 -1.609437912434100
1768 147 -1.609437912434100
1769 138 -0.693147180559945
1769 54 -0.693147180559945
1770 138 0.000000000000000
1771 20 0.000000000000000
1772 11 0.000000000000000
1773 15 0.000000000000000
1774 49 -0.405465108108164
1774 138 -1.098612288668110
1775 356 0.000000000000000
1776 56 0.000000000000000
1777 330 -0.693147180559945
1777 138 -1.791759469228055
1777 389 -1.791759469228055
1777 356 -1.791759469228055
1778 51 -1.791759469228055
1778 187 -1.791759469228055
1778 54 -1.791759469228055
1778 330 -1.791759469228055
1778 252 -1.791759469228055
1778 147 -1.791759469228055
1779 26 0.000000000000000
1780 29 -0.693147180559945
1780 68 -0.693147180559945
1781 1512 0.000000000000000
1782 166 -0.693147180559945
1782 138 -0.693147180559945
1783 130 0.000000000000000
1784 1785 -0.693147180559945
1784 2517 -0.693147180559945
1785 34 0.000000000000000
1786 167 0.000000000000000
1787 39 -1.098612288668110
1787 34 -1.098612288668110
1787 286 -1.098612288668110
1788 12 0.000000000000000
1789 138 0.000000000000000
1790 528 -0.693147180559945
1790 76 -0.693147180559945
1791 54 -0.693147180559945
1791 653 -0.693147180559945
1792 1372 0.000000000000000
1793 429 0.000000000000000
1794 10 0.000000000000000
1795 80 0.000000000000000
1796 70 0.000000000000000
1797 1798 0.000000000000000
1798 70 0.000000000000000
1799 74 -0.336472236621213
1799 748 -1.945910149055313
1799 737 -1.945910149055313
1800 20 0.000000000000000
1801 252 0.000000000000000
1802 34 0.000000000000000
1803 10 0.000000000000000
1804 247 -1.098612288668110
1804 138 -1.098612288668110
1804 49 -1.098612288668110
1805 29 0.000000000000000
1806 20 -1.098612288668110
1806 1720 -1.098612288668110
1806 222 -1.098612288668110
1807 70 0.000000000000000
1808 49 -0.693147180559945
1808 374 -0.693147180559945
1809 54 -0.405465108108164
1809 1434 -1.098612288668110
1810 948 0.000000000000000
1811 940 0.000000000000000
1812 114 0.000000000000000
1813 22 -0.693147180559945
1813 12 -0.693147180559945
1814 56 -0.693147180559945
1814 12 -0.693147180559945
1815 336 0.000000000000000
1816 49 0.000000000000000
1817 138 0.000000000000000
1818 10 0.000000000000000
1819 25 0.000000000000000
1820 330 -1.098612288668110
1820 547 -1.098612288668110
1820 1814 -1.098612288668110
1821 10 0.000000000000000
1822 104 0.000000000000000
1823 70 0.000000000000000
1824 1233 0.000000000000000
1825 74 0.000000000000000
1826 609 -0.693147180559945
1826 688 -0.693147180559945
1827 113 -0.693147180559945
1827 18 -0.693147180559945
1828 26 0.000000000000000
1829 147 0.000000000000000
1830 243 -0.693147180559945
1830 54 -0.693147180559945
1831 138 0.000000000000000
1832 252 0.000000000000000
1833 54 -0.693147180559945
1833 23 -0.693147180559945
1834 1835 0.000000000000000
1835 879 0.000000000000000
1836 70 0.000000000000000
1837 78 0.000000000000000
1838 86 0.000000000000000
1839 286 0.000000000000000
1840 33 0.000000000000000
1841 727 0.000000000000000
1842 34 0.000000000000000
1843 10 0.000000000000000
1844 284 0.000000000000000
1845 10 0.000000000000000
1846 104 0.000000000000000
1847 23 0.000000000000000
1848 10 0.000000000000000
1849 83 0.000000000000000
1850 22 0.000000000000000
1851 72 0.000000000000000
1852 49 0.000000000000000
1853 113 0.000000000000000
1854 169 0.000000000000000
1855 29 0.000000000000000
1856 252 0.000000000000000
1857 54 0.000000000000000
1858 72 0.000000000000000
1859 113 -1.098612288668110
1859 54 -1.098612288668110
1859 12 -1.791759469228055
1859 374 -1.791759469228055
1860 390 0.000000000000000
1861 924 0.000000000000000
1862 31 -0.405465108108164
1862 252 -1.098612288668110
1863 1457 0.000000000000000
1864 1865 0.000000000000000
1865 10 0.000000000000000
1866 49 0.000000000000000
1867 10 -0.693147180559945
1867 213 -0.693147180559945
1868 74 0.000000000000000
1869 1003 0.000000000000000
1870 4 0.000000000000000
1871 54 0.000000000000000
1872 138 -0.693147180559945
1872 72 -0.693147180559945
1873 326 -0.916290731874155
1873 54 -1.609437912434100
1873 10 -1.609437912434100
1873 252 -1.609437912434100
1874 10 0.000000000000000
1875 23 -0.693147180559945
1875 147 -0.693147180559945
1876 76 -0.693147180559945
1876 18 -0.693147180559945
1877 147 0.000000000000000
1878 29 0.000000000000000
1879 10 0.000000000000000
1880 49 0.000000000000000
1881 23 0.000000000000000
1882 20 0.000000000000000
1883 51 0.000000000000000
1884 113 -0.405465108108164
1884 54 -1.098612288668110
1885 10 -0.693147180559945
1885 514 -0.693147180559945
1886 54 0.000000000000000
1887 70 0.000000000000000
1888 15 0.000000000000000
1889 23 0.000000000000000
1890 54 0.000000000000000
1891 23 0.000000000000000
1892 252 0.000000000000000
1893 25 -0.693147180559945
1893 4 -0.693147180559945
1894 76 0.000000000000000
1895 10 0.000000000000000
1896 1897 -1.386294361119891
1896 10 -1.386294361119891
1896 29 -1.386294361119891
1896 68 -1.386294361119891
1897 10 -0.693147180559945
1897 1899 -0.693147180559945
1898 1897 0.000000000000000
1899 18 0.000000000000000
1900 1363 -1.386294361119891
1900 54 -1.386294361119891
1900 33 -1.386294361119891
1900 104 -1.386294361119891
1901 300 0.000000000000000
1902 104 0.000000000000000
1903 620 -1.098612288668110
1903 10 -0.405465108108164
1904 70 0.000000000000000
1905 127 0.000000000000000
1906 10 -0.693147180559945
1906 34 -0.693147180559945
1907 34 0.000000000000000
1908 49 0.000000000000000
1909 817 0.000000000000000
1910 589 0.000000000000000
1911 450 0.000000000000000
1912 22 0.000000000000000
1913 34 0.000000000000000
1914 72 -1.098612288668110
1914 23 -1.098612288668110
1914 76 -1.098612288668110
1915 31 0.000000000000000
1916 147 0.000000000000000
1917 505 0.000000000000000
1918 70 0.000000000000000
1919 10 0.000000000000000
1920 490 -1.098612288668110
1920 147 -1.098612288668110
1920 10 -1.098612288668110
1921 29 -0.510825623765990
1921 10 -1.609437912434100
1921 286 -1.609437912434100
1922 23 -0.916290731874155
1922 76 -1.609437912434100
1922 49 -1.609437912434100
1922 217 -1.609437912434100
1923 147 0.000000000000000
1924 138 -1.098612288668110
1924 23 -0.405465108108164
1925 54 0.000000000000000
1926 1927 0.000000000000000
1927 54 0.000000000000000
1928 252 0.000000000000000
1929 23 0.000000000000000
1930 1931 -0.693147180559945
1930 1319 -0.693147180559945
1931 10 -0.693147180559945
1931 879 -0.693147180559945
1932 582 0.000000000000000
1933 252 -1.386294361119891
1933 25 -0.693147180559945
1933 104 -1.386294361119891
1934 116 0.000000000000000
1935 1936 0.000000000000000
1936 1490 0.000000000000000
1937 61 0.000000000000000
1938 252 -1.098612288668110
1938 34 -1.098612288668110
1938 70 -1.098612288668110
1939 68 0.000000000000000
1940 34 0.000000000000000
1941 10 0.000000000000000
1942 76 -0.693147180559945
1942 29 -0.693147180559945
1943 748 0.000000000000000
1944 34 0.000000000000000
1945 225 -0.693147180559945
1945 76 -1.386294361119891
1945 34 -1.386294361119891
1946 464 0.000000000000000
1947 1052 0.000000000000000
1948 10 -0.693147180559945
1948 54 -0.693147180559945
1949 113 -1.098612288668110
1949 83 -1.098612288668110
1949 303 -1.098612288668110
1950 286 0.000000000000000
1951 70 0.000000000000000
1952 29 0.000000000000000
1953 29 -0.693147180559945
1953 2464 -0.693147180559945
1954 217 0.000000000000000
1955 213 0.000000000000000
1956 76 0.000000000000000
1957 34 0.000000000000000
1958 23 0.000000000000000
1959 54 -0.693147180559945
1959 29 -0.693147180559945
1960 110 0.000000000000000
1961 22 0.000000000000000
1962 10 0.000000000000000
1963 22 0.000000000000000
1964 11 -0.693147180559945
1964 111 -0.693147180559945
1965 340 -0.693147180559945
1965 252 -0.693147180559945
1966 243 0.000000000000000
1967 1699 0.000000000000000
1968 251 0.000000000000000
1969 23 0.000000000000000
1970 254 0.000000000000000
1971 1316 0.000000000000000
1972 748 -0.693147180559945
1972 10 -0.693147180559945
1973 251 -1.098612288668110
1973 54 -1.098612288668110
1973 110 -1.098612288668110
1974 1975 0.000000000000000
1975 1155 0.000000000000000
1976 1977 -0.405465108108164
1976 1991 -1.098612288668110
1977 10 -1.098612288668110
1977 185 -1.098612288668110
1977 31 -1.098612288668110
1978 1979 0.000000000000000
1979 252 0.000000000000000
1980 70 -0.693147180559945
1980 29 -0.693147180559945
1981 23 -1.386294361119891
1981 10 -0.693147180559945
1981 252 -1.386294361119891
1982 1983 0.000000000000000
1983 252 0.000000000000000
1984 1985 0.000000000000000
1985 10 0.000000000000000
1986 252 0.000000000000000
1987 260 0.000000000000000
1988 330 0.000000000000000
1989 29 0.000000000000000
1990 10 -1.098612288668110
1990 22 -1.098612288668110
1990 95 -1.098612288668110
1991 15 0.000000000000000
1992 10 -0.693147180559945
1992 770 -0.693147180559945
1993 176 0.000000000000000
1994 1995 0.000000000000000
1995 10 -1.386294361119891
1995 68 -1.386294361119891
1995 34 -1.386294361119891
1995 70 -1.386294361119891
1996 70 0.000000000000000
